FREQ,Frequenza,REF_AREA,Territorio,INDICATOR,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,Stato dell’osservazione,NOTE_REF_AREA,Nota - Territorio,NOTE_INDICATOR,Nota - Indicatore,NOTE_TIME_PERIOD,Nota - Anno,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,1951,12350,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,1961,11208,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,1971,10242,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,1981,10440,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,1991,11083,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2001,11621,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2011,12366,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2018,12410,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2019,12363,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2020,12134,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2021,12160,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2022,12130,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2023,12202,,,,,,,,,,,,,,
A,Annuale,050040,Casciana Terme Lari,RESPOP_AV,Popolazione residente al 31 dicembre,2024,12121,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,1951,29368,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,1961,31018,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,1971,33282,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,1981,35431,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,1991,36301,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2001,38359,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2011,43833,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2018,44801,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2019,44765,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2020,45005,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2021,44865,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2022,44826,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2023,44800,,,,,,,,,,,,,,
A,Annuale,050008,Cascina,RESPOP_AV,Popolazione residente al 31 dicembre,2024,44754,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,1951,7130,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,1961,8090,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,1971,10359,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,1981,10769,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,1991,10834,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2001,11415,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2011,12904,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2018,13252,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2019,13258,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2020,13419,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2021,13460,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2022,13560,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2023,13625,,,,,,,,,,,,,,
A,Annuale,050009,Castelfranco di Sotto,RESPOP_AV,Popolazione residente al 31 dicembre,2024,13586,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2551,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2157,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1864,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1824,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1816,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1817,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1985,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1910,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1898,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1877,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1835,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1829,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1846,,,,,,,,,,,,,,
A,Annuale,050010,Castellina Marittima,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1888,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1951,5022,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4460,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1971,3336,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1981,2898,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1991,2678,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2001,2467,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2011,2290,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2018,2145,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2019,2154,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2020,2121,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2021,2094,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2022,2076,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2023,2083,,,,,,,,,,,,,,
A,Annuale,050011,Castelnuovo di Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2024,2051,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,1951,3340,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2473,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1952,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1738,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1614,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1563,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1457,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1343,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1333,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1318,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1315,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1311,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1321,,,,,,,,,,,,,,
A,Annuale,050012,Chianni,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1294,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,1951,5490,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4637,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,1971,3915,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,1981,4125,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,1991,4271,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2001,4890,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2011,5325,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2018,5439,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2019,5420,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2020,5393,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2021,5426,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2022,5469,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2023,5431,,,,,,,,,,,,,,
A,Annuale,050041,Crespina Lorenzana,RESPOP_AV,Popolazione residente al 31 dicembre,2024,5412,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,1951,4531,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,1961,3825,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,1971,2667,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,1981,2603,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,1991,2873,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2001,3124,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2011,3592,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2018,3693,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2019,3615,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2020,3647,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2021,3674,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2022,3637,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2023,3620,,,,,,,,,,,,,,
A,Annuale,050014,Fauglia,RESPOP_AV,Popolazione residente al 31 dicembre,2024,3611,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2006,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,1961,1544,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1122,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1002,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,1991,938,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1026,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1254,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1203,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1197,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1168,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1161,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1159,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1185,,,,,,,,,,,,,,
A,Annuale,050015,Guardistallo,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1185,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2478,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,1961,2076,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1705,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1586,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1475,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1389,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1376,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1308,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1300,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1272,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1282,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1264,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1281,,,,,,,,,,,,,,
A,Annuale,050016,Lajatico,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1272,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1951,5376,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1961,4089,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1971,2719,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1981,2388,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,1991,2178,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2001,2008,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1820,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2018,1676,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2019,1661,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2020,1683,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2021,1669,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2022,1685,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2023,1688,,,,,,,,,,,,,,
A,Annuale,050019,Montecatini Val di Cecina,RESPOP_AV,Popolazione residente al 31 dicembre,2024,1680,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,1951,2010,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,1961,1530,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,1971,1134,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,1981,1212,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,1991,1367,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2001,1436,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2011,1958,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2018,2135,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2019,2110,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2020,2134,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2021,2167,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2022,2147,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2023,2176,,,,,,,,,,,,,,
A,Annuale,050020,Montescudaio,RESPOP_AV,Popolazione residente al 31 dicembre,2024,2192,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1951,1933,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1961,1433,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1971,980,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1981,847,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,1991,755,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2001,701,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2011,778,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2018,749,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2019,762,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2020,747,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2021,753,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2022,766,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2023,794,,,,,,,,,,,,,,
A,Annuale,050021,Monteverdi Marittimo,RESPOP_AV,Popolazione residente al 31 dicembre,2024,796,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1951,6824,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1961,7199,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1971,8036,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1981,8848,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,1991,8870,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2001,9648,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2011,11167,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2018,11153,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2019,11130,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2020,11060,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2021,11109,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2022,11187,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2023,11235,,,,,,,,,,,,,,
A,Annuale,050022,'Montopoli in Val d"'Arno',RESPOP_AV,Popolazione residente al 31 dicembre,2024,11296,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,1951,996,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,1961,720,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,1971,616,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,1981,588,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,1991,568,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2001,628,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2011,635,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2018,612,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2019,620,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2020,629,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2021,633,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2022,635,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2023,639,,,,,,,,,,,,,,
A,Annuale,050023,Orciano Pisano,RESPOP_AV,Popolazione residente al 31 dicembre,2024,638,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,1951,7584,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,1961,6156,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,1971,4831,,,,,,,,,,,,,,
A,Annuale,050024,Palaia,RESPOP_AV,Popolazione residente al 31 dicembre,1981,4619,,,,,,,,,,,,,,
